Snap Date,Dep Date,Return Date,Dep time,Dep Time,Dep Duration,From,Back time,Back Comp,Stops,Back Duration,Back Arrival,Stops,Dep Airport,Back Airport,Price,Class
2025-03-04,2025-03-20,2025-03-23,6:10 pm – 8:30 pm,easyJet,nonstop,1h 20m,LGW,CDG,7:00 am – 7:20 am,easyJet,nonstop,1h 20m,CDG,LTN,$99,Economy
2025-03-04,2025-03-20,2025-03-23,8:15 am – 10:35 am,easyJet,nonstop,1h 20m,LGW,CDG,7:00 am – 7:20 am,easyJet,nonstop,1h 20m,CDG,LTN,$100,Economy
2025-03-04,2025-03-20,2025-03-23,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,7:00 am – 7:20 am,easyJet,nonstop,1h 20m,CDG,LTN,$73,Economy
2025-03-04,2025-03-20,2025-03-23,8:15 am – 10:35 am,easyJet,nonstop,1h 20m,LGW,CDG,9:05 am – 9:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$114,Economy
2025-03-04,2025-03-20,2025-03-23,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,9:05 am – 9:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$113,Economy
2025-03-04,2025-03-20,2025-03-23,6:30 pm – 8:50 pm,easyJet,nonstop,1h 20m,LTN,CDG,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$102,Economy
2025-03-04,2025-03-20,2025-03-23,3:25 pm – 5:45 pm,easyJet,nonstop,1h 20m,LTN,CDG,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$103,Economy
2025-03-04,2025-03-20,2025-03-23,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$106,Economy
2025-03-04,2025-03-20,2025-03-23,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,10:55 am – 11:05 am,easyJet,nonstop,1h 10m,CDG,LGW,$123,Economy
2025-03-04,2025-03-20,2025-03-23,2:50 pm – 5:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,10:55 am – 11:05 am,easyJet,nonstop,1h 10m,CDG,LGW,$126,Economy
2025-03-04,2025-03-20,2025-03-23,7:05 pm – 9:20 pm,Vueling,nonstop,1h 15m,LGW,ORY,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$113,Economy
2025-03-04,2025-03-20,2025-03-23,7:05 pm – 9:20 pm,Vueling,nonstop,1h 15m,LGW,ORY,7:00 am – 7:10 am,British Airways,nonstop,1h 10m,ORY,LGW,$126,Economy
2025-03-04,2025-03-20,2025-03-23,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,9:05 am – 9:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$108,Economy
2025-03-04,2025-03-20,2025-03-23,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,10:55 am – 11:05 am,easyJet,nonstop,1h 10m,CDG,LGW,$123,Economy
2025-03-04,2025-03-20,2025-03-23,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$106,Economy
2025-03-04,2025-03-20,2025-03-23,7:05 pm – 9:20 pm,Vueling,nonstop,1h 15m,LGW,ORY,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$113,Economy
2025-03-04,2025-03-20,2025-03-23,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,10:55 am – 11:05 am,easyJet,nonstop,1h 10m,CDG,LGW,$121,Economy
2025-03-04,2025-03-20,2025-03-23,7:05 pm – 9:20 pm,Vueling,nonstop,1h 15m,LGW,ORY,7:00 am – 7:10 am,British Airways,nonstop,1h 10m,ORY,LGW,$126,Economy
2025-03-04,2025-03-20,2025-03-23,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,9:05 am – 9:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$108,Economy
2025-03-04,2025-03-20,2025-03-23,2:10 pm – 4:30 pm,Vueling,nonstop,1h 20m,LGW,ORY,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$111,Economy
2025-03-04,2025-03-20,2025-03-23,2:10 pm – 4:30 pm,Vueling,nonstop,1h 20m,LGW,ORY,7:00 am – 7:10 am,British Airways,nonstop,1h 10m,ORY,LGW,$124,Economy
2025-03-04,2025-03-20,2025-03-23,2:10 pm – 4:30 pm,Vueling,nonstop,1h 20m,LGW,ORY,10:55 am – 11:05 am,easyJet,nonstop,1h 10m,CDG,LGW,$125,Economy
2025-03-04,2025-03-20,2025-03-23,7:05 pm – 9:20 pm,Vueling,nonstop,1h 15m,LGW,ORY,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$126,Economy
2025-03-04,2025-03-20,2025-03-23,7:00 am – 9:20 am,easyJet,nonstop,1h 20m,LGW,CDG,10:55 am – 11:05 am,easyJet,nonstop,1h 10m,CDG,LGW,$128,Economy
2025-03-04,2025-03-20,2025-03-23,6:10 pm – 8:30 pm,easyJet,nonstop,1h 20m,LGW,CDG,10:55 am – 11:05 am,easyJet,nonstop,1h 10m,CDG,LGW,$128,Economy
2025-03-04,2025-03-20,2025-03-23,6:30 pm – 8:50 pm,easyJet,nonstop,1h 20m,LTN,CDG,7:00 am – 7:10 am,British Airways,nonstop,1h 10m,ORY,LGW,$129,Economy
2025-03-04,2025-03-20,2025-03-23,2:10 pm – 4:30 pm,Vueling,nonstop,1h 20m,LGW,ORY,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$123,Economy
2025-03-04,2025-03-20,2025-03-23,8:15 am – 10:35 am,easyJet,nonstop,1h 20m,LGW,CDG,10:55 am – 11:05 am,easyJet,nonstop,1h 10m,CDG,LGW,$130,Economy
2025-03-04,2025-03-20,2025-03-23,1:00 pm – 3:20 pm,Vueling,nonstop,1h 20m,LGW,ORY,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$126,Economy
2025-03-04,2025-03-20,2025-03-23,3:00 pm – 5:25 pm,British Airways,nonstop,1h 25m,LHR,CDG,7:00 am – 7:10 am,Vueling,nonstop,1h 10m,ORY,LGW,$126,Economy
2025-03-04,2025-03-20,2025-03-23,9:00 am – 11:20 am,easyJet,nonstop,1h 20m,LTN,CDG,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$121,Economy
2025-03-04,2025-03-20,2025-03-23,6:30 pm – 8:50 pm,easyJet,nonstop,1h 20m,LTN,CDG,3:35 pm – 3:45 pm,easyJet,nonstop,1h 10m,CDG,LGW,$134,Economy
2025-03-04,2025-03-20,2025-03-23,3:25 pm – 5:45 pm,easyJet,nonstop,1h 20m,LTN,CDG,3:35 pm – 3:45 pm,easyJet,nonstop,1h 10m,CDG,LGW,$135,Economy
2025-03-04,2025-03-20,2025-03-23,2:50 pm – 5:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,3:35 pm – 3:45 pm,easyJet,nonstop,1h 10m,CDG,LGW,$142,Economy
2025-03-04,2025-03-20,2025-03-23,6:30 pm – 8:50 pm,easyJet,nonstop,1h 20m,LTN,CDG,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$129,Economy
2025-03-04,2025-03-20,2025-03-23,9:00 am – 11:20 am,easyJet,nonstop,1h 20m,LTN,CDG,10:55 am – 11:05 am,easyJet,nonstop,1h 10m,CDG,LGW,$136,Economy
2025-03-04,2025-03-20,2025-03-23,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,3:35 pm – 3:45 pm,easyJet,nonstop,1h 10m,CDG,LGW,$143,Economy
2025-03-04,2025-03-20,2025-03-23,3:25 pm – 5:45 pm,easyJet,nonstop,1h 20m,LTN,CDG,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$130,Economy
2025-03-04,2025-03-20,2025-03-23,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$137,Economy
2025-03-04,2025-03-20,2025-03-23,6:30 pm – 8:50 pm,easyJet,nonstop,1h 20m,LTN,CDG,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$144,Economy
2025-03-04,2025-03-20,2025-03-23,2:50 pm – 5:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$137,Economy
2025-03-04,2025-03-20,2025-03-23,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$113,Economy
2025-03-04,2025-03-20,2025-03-23,3:25 pm – 5:45 pm,easyJet,nonstop,1h 20m,LTN,CDG,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$145,Economy
2025-03-04,2025-03-20,2025-03-23,6:10 pm – 8:30 pm,easyJet,nonstop,1h 20m,LGW,CDG,7:00 am – 7:10 am,Vueling,nonstop,1h 10m,ORY,LGW,$81,Economy
2025-03-04,2025-03-20,2025-03-23,7:05 pm – 9:20 pm,Vueling,nonstop,1h 15m,LGW,ORY,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$156,Economy
2025-03-04,2025-03-20,2025-03-23,6:10 pm – 8:30 pm,easyJet,nonstop,1h 20m,LGW,CDG,7:00 am – 7:10 am,British Airways,nonstop,1h 10m,ORY,LGW,$144,Economy
2025-03-04,2025-03-20,2025-03-23,8:15 am – 10:35 am,easyJet,nonstop,1h 20m,LGW,CDG,7:00 am – 7:10 am,British Airways,nonstop,1h 10m,ORY,LGW,$145,Economy
2025-03-04,2025-03-20,2025-03-23,2:10 pm – 4:30 pm,Vueling,nonstop,1h 20m,LGW,ORY,3:35 pm – 3:45 pm,easyJet,nonstop,1h 10m,CDG,LGW,$144,Economy
2025-03-04,2025-03-20,2025-03-23,1:00 pm – 3:20 pm,Vueling,nonstop,1h 20m,LGW,ORY,7:00 am – 7:20 am,easyJet,nonstop,1h 20m,CDG,LTN,$71,Economy
2025-03-04,2025-03-20,2025-03-23,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$128,Economy
2025-03-04,2025-03-20,2025-03-23,7:00 am – 9:20 am,easyJet,nonstop,1h 20m,LGW,CDG,3:35 pm – 3:45 pm,easyJet,nonstop,1h 10m,CDG,LGW,$148,Economy
2025-03-04,2025-03-20,2025-03-23,1:00 pm – 3:20 pm,Vueling,nonstop,1h 20m,LGW,ORY,3:35 pm – 3:45 pm,easyJet,nonstop,1h 10m,CDG,LGW,$147,Economy
2025-03-04,2025-03-20,2025-03-23,6:10 pm – 8:30 pm,easyJet,nonstop,1h 20m,LGW,CDG,3:35 pm – 3:45 pm,easyJet,nonstop,1h 10m,CDG,LGW,$148,Economy
2025-03-04,2025-03-20,2025-03-23,2:10 pm – 4:30 pm,Vueling,nonstop,1h 20m,LGW,ORY,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$154,Economy
2025-03-04,2025-03-20,2025-03-23,8:15 am – 10:35 am,easyJet,nonstop,1h 20m,LGW,CDG,3:35 pm – 3:45 pm,easyJet,nonstop,1h 10m,CDG,LGW,$150,Economy
2025-03-04,2025-03-20,2025-03-23,1:00 pm – 3:20 pm,Vueling,nonstop,1h 20m,LGW,ORY,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$156,Economy
2025-03-04,2025-03-20,2025-03-23,6:30 pm – 8:50 pm,easyJet,nonstop,1h 20m,LTN,CDG,2:00 pm – 2:15 pm,easyJet,nonstop,1h 15m,CDG,LTN,$144,Economy
2025-03-04,2025-03-20,2025-03-23,7:05 pm – 9:20 pm,Vueling,nonstop,1h 15m,LGW,ORY,9:05 am – 9:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$94,Economy
2025-03-04,2025-03-20,2025-03-23,6:10 pm – 8:30 pm,easyJet,nonstop,1h 20m,LGW,CDG,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$158,Economy
2025-03-04,2025-03-20,2025-03-23,8:15 am – 10:35 am,easyJet,nonstop,1h 20m,LGW,CDG,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$160,Economy
2025-03-04,2025-03-20,2025-03-23,2:10 pm – 4:30 pm,Vueling,nonstop,1h 20m,LGW,ORY,9:05 am – 9:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$91,Economy
2025-03-04,2025-03-20,2025-03-23,9:00 am – 11:20 am,easyJet,nonstop,1h 20m,LTN,CDG,3:35 pm – 3:45 pm,easyJet,nonstop,1h 10m,CDG,LGW,$156,Economy
2025-03-04,2025-03-20,2025-03-23,7:05 pm – 9:20 pm,British Airways,nonstop,1h 15m,LGW,ORY,7:00 am – 7:10 am,British Airways,nonstop,1h 10m,ORY,LGW,$177,Economy
2025-03-04,2025-03-20,2025-03-23,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,1:30 pm – 1:40 pm,Vueling,nonstop,1h 10m,ORY,LGW,$148,Economy
2025-03-04,2025-03-20,2025-03-23,2:10 pm – 4:30 pm,Vueling,nonstop,1h 20m,LGW,ORY,7:00 am – 7:10 am,British Airways,nonstop,1h 10m,ORY,LGW,$124,Economy
2025-03-04,2025-03-20,2025-03-23,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,2:00 pm – 2:15 pm,easyJet,nonstop,1h 15m,CDG,LTN,$150,Economy
2025-03-04,2025-03-20,2025-03-23,1:00 pm – 3:20 pm,British Airways,nonstop,1h 20m,LGW,ORY,7:00 am – 7:20 am,easyJet,nonstop,1h 20m,CDG,LTN,$143,Economy
2025-03-04,2025-03-20,2025-03-23,9:00 am – 11:20 am,easyJet,nonstop,1h 20m,LTN,CDG,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$166,Economy
2025-03-04,2025-03-20,2025-03-23,2:10 pm – 4:30 pm,British Airways,nonstop,1h 20m,LGW,ORY,7:00 am – 7:20 am,easyJet,nonstop,1h 20m,CDG,LTN,$143,Economy
2025-03-04,2025-03-20,2025-03-23,6:30 pm – 8:50 pm,easyJet,nonstop,1h 20m,LTN,CDG,10:00 pm – 10:20 pm,easyJet,nonstop,1h 20m,CDG,LTN,$129,Economy
2025-03-04,2025-03-20,2025-03-23,1:00 pm – 3:20 pm,Vueling,nonstop,1h 20m,LGW,ORY,7:00 am – 7:10 am,British Airways,nonstop,1h 10m,ORY,LGW,$126,Economy
2025-03-04,2025-03-20,2025-03-23,7:05 pm – 9:20 pm,Vueling,nonstop,1h 15m,LGW,ORY,2:00 pm – 2:15 pm,easyJet,nonstop,1h 15m,CDG,LTN,$156,Economy
2025-03-04,2025-03-20,2025-03-23,1:00 pm – 3:20 pm,Vueling,nonstop,1h 20m,LGW,ORY,9:05 am – 9:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$94,Economy
2025-03-04,2025-03-20,2025-03-24,6:30 pm – 8:50 pm,easyJet,nonstop,1h 20m,LTN,CDG,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$96,Economy
2025-03-04,2025-03-20,2025-03-24,6:30 pm – 8:50 pm,easyJet,nonstop,1h 20m,LTN,CDG,10:15 am – 10:35 am,easyJet,nonstop,1h 20m,CDG,LTN,$70,Economy
2025-03-04,2025-03-20,2025-03-24,3:25 pm – 5:45 pm,easyJet,nonstop,1h 20m,LTN,CDG,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$97,Economy
2025-03-04,2025-03-20,2025-03-24,7:05 pm – 9:20 pm,Vueling,nonstop,1h 15m,LGW,ORY,1:10 pm – 1:20 pm,Vueling,nonstop,1h 10m,ORY,LGW,$81,Economy
2025-03-04,2025-03-20,2025-03-24,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$104,Economy
2025-03-04,2025-03-20,2025-03-24,2:50 pm – 5:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$104,Economy
2025-03-04,2025-03-20,2025-03-24,6:30 pm – 8:50 pm,easyJet,nonstop,1h 20m,LTN,CDG,7:35 pm – 7:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$82,Economy
2025-03-04,2025-03-20,2025-03-24,2:10 pm – 4:30 pm,Vueling,nonstop,1h 20m,LGW,ORY,1:10 pm – 1:20 pm,Vueling,nonstop,1h 10m,ORY,LGW,$77,Economy
2025-03-04,2025-03-20,2025-03-24,6:30 pm – 8:50 pm,easyJet,nonstop,1h 20m,LTN,CDG,4:30 pm – 4:40 pm,easyJet,nonstop,1h 10m,CDG,LGW,$95,Economy
2025-03-04,2025-03-20,2025-03-24,3:25 pm – 5:45 pm,easyJet,nonstop,1h 20m,LTN,CDG,7:35 pm – 7:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$83,Economy
2025-03-04,2025-03-20,2025-03-24,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$101,Economy
2025-03-04,2025-03-20,2025-03-24,3:25 pm – 5:45 pm,easyJet,nonstop,1h 20m,LTN,CDG,4:30 pm – 4:40 pm,easyJet,nonstop,1h 10m,CDG,LGW,$79,Economy
2025-03-04,2025-03-20,2025-03-24,6:30 pm – 8:50 pm,easyJet,nonstop,1h 20m,LTN,CDG,10:05 am – 10:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$79,Economy
2025-03-04,2025-03-20,2025-03-24,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,7:35 pm – 7:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$90,Economy
2025-03-04,2025-03-20,2025-03-24,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,4:30 pm – 4:40 pm,easyJet,nonstop,1h 10m,CDG,LGW,$86,Economy
2025-03-04,2025-03-20,2025-03-24,2:50 pm – 5:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,4:30 pm – 4:40 pm,easyJet,nonstop,1h 10m,CDG,LGW,$86,Economy
2025-03-04,2025-03-20,2025-03-24,1:00 pm – 3:20 pm,Vueling,nonstop,1h 20m,LGW,ORY,1:10 pm – 1:20 pm,Vueling,nonstop,1h 10m,ORY,LGW,$81,Economy
2025-03-04,2025-03-20,2025-03-24,3:25 pm – 5:45 pm,easyJet,nonstop,1h 20m,LTN,CDG,10:05 am – 10:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$80,Economy
2025-03-04,2025-03-20,2025-03-24,6:30 pm – 8:50 pm,easyJet,nonstop,1h 20m,LTN,CDG,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$80,Economy
2025-03-04,2025-03-20,2025-03-24,6:30 pm – 8:50 pm,easyJet,nonstop,1h 20m,LTN,CDG,4:20 pm – 4:35 pm,easyJet,nonstop,1h 15m,CDG,LTN,$75,Economy
2025-03-04,2025-03-20,2025-03-24,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,7:35 pm – 7:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$87,Economy
2025-03-04,2025-03-20,2025-03-24,3:25 pm – 5:45 pm,easyJet,nonstop,1h 20m,LTN,CDG,4:20 pm – 4:35 pm,easyJet,nonstop,1h 15m,CDG,LTN,$76,Economy
2025-03-04,2025-03-20,2025-03-24,3:25 pm – 5:45 pm,easyJet,nonstop,1h 20m,LTN,CDG,10:15 am – 10:35 am,easyJet,nonstop,1h 20m,CDG,LTN,$71,Economy
2025-03-04,2025-03-20,2025-03-24,3:25 pm – 5:45 pm,easyJet,nonstop,1h 20m,LTN,CDG,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$82,Economy
2025-03-04,2025-03-20,2025-03-24,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,10:15 am – 10:35 am,easyJet,nonstop,1h 20m,CDG,LTN,$78,Economy
2025-03-04,2025-03-20,2025-03-24,2:50 pm – 5:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,10:15 am – 10:35 am,easyJet,nonstop,1h 20m,CDG,LTN,$78,Economy
2025-03-04,2025-03-20,2025-03-24,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$88,Economy
2025-03-04,2025-03-20,2025-03-24,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,4:30 pm – 4:40 pm,easyJet,nonstop,1h 10m,CDG,LGW,$83,Economy
2025-03-04,2025-03-20,2025-03-24,6:30 pm – 8:50 pm,easyJet,nonstop,1h 20m,LTN,CDG,2:20 pm – 2:40 pm,easyJet,nonstop,1h 20m,CDG,LTN,$72,Economy
2025-03-04,2025-03-20,2025-03-24,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,4:20 pm – 4:35 pm,easyJet,nonstop,1h 15m,CDG,LTN,$83,Economy
2025-03-04,2025-03-20,2025-03-24,2:10 pm – 4:30 pm,Vueling,nonstop,1h 20m,LGW,ORY,6:30 pm – 6:35 pm,Vueling,nonstop,1h 05m,ORY,LGW,$96,Economy
2025-03-04,2025-03-20,2025-03-24,6:30 pm – 8:50 pm,easyJet,nonstop,1h 20m,LTN,CDG,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$96,Economy
2025-03-04,2025-03-20,2025-03-24,3:25 pm – 5:45 pm,easyJet,nonstop,1h 20m,LTN,CDG,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$97,Economy
2025-03-04,2025-03-20,2025-03-24,2:10 pm – 4:30 pm,Vueling,nonstop,1h 20m,LGW,ORY,4:30 pm – 4:40 pm,easyJet,nonstop,1h 10m,CDG,LGW,$92,Economy
2025-03-04,2025-03-20,2025-03-24,7:05 pm – 9:20 pm,Vueling,nonstop,1h 15m,LGW,ORY,4:20 pm – 4:35 pm,easyJet,nonstop,1h 15m,CDG,LTN,$92,Economy
2025-03-04,2025-03-20,2025-03-24,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$104,Economy
2025-03-04,2025-03-20,2025-03-24,2:50 pm – 5:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$104,Economy
2025-03-04,2025-03-20,2025-03-24,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,9:10 pm – 9:15 pm,easyJet,nonstop,1h 05m,CDG,LGW,$83,Economy
2025-03-04,2025-03-20,2025-03-24,2:50 pm – 5:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,9:10 pm – 9:15 pm,easyJet,nonstop,1h 05m,CDG,LGW,$83,Economy
2025-03-04,2025-03-20,2025-03-24,7:05 pm – 9:20 pm,Vueling,nonstop,1h 15m,LGW,ORY,10:15 am – 10:35 am,easyJet,nonstop,1h 20m,CDG,LTN,$88,Economy
2025-03-04,2025-03-20,2025-03-24,1:00 pm – 3:20 pm,Vueling,nonstop,1h 20m,LGW,ORY,6:30 pm – 6:35 pm,Vueling,nonstop,1h 05m,ORY,LGW,$99,Economy
2025-03-04,2025-03-20,2025-03-24,6:30 pm – 8:50 pm,easyJet,nonstop,1h 20m,LTN,CDG,4:30 pm – 4:40 pm,easyJet,nonstop,1h 10m,CDG,LGW,$95,Economy
2025-03-04,2025-03-20,2025-03-24,2:10 pm – 4:30 pm,Vueling,nonstop,1h 20m,LGW,ORY,4:20 pm – 4:35 pm,easyJet,nonstop,1h 15m,CDG,LTN,$90,Economy
2025-03-04,2025-03-20,2025-03-24,7:05 pm – 9:20 pm,Vueling,nonstop,1h 15m,LGW,ORY,2:20 pm – 2:40 pm,easyJet,nonstop,1h 20m,CDG,LTN,$90,Economy
2025-03-04,2025-03-20,2025-03-24,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$101,Economy
2025-03-04,2025-03-20,2025-03-24,6:10 pm – 8:30 pm,easyJet,nonstop,1h 20m,LGW,CDG,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$93,Economy
2025-03-04,2025-03-20,2025-03-24,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,2:20 pm – 2:40 pm,easyJet,nonstop,1h 20m,CDG,LTN,$78,Economy
2025-03-04,2025-03-20,2025-03-24,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,1:10 pm – 1:20 pm,Vueling,nonstop,1h 10m,ORY,LGW,$88,Economy
2025-03-04,2025-03-20,2025-03-24,2:10 pm – 4:30 pm,Vueling,nonstop,1h 20m,LGW,ORY,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$93,Economy
2025-03-04,2025-03-20,2025-03-24,2:10 pm – 4:30 pm,Vueling,nonstop,1h 20m,LGW,ORY,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$83,Economy
2025-03-04,2025-03-20,2025-03-24,7:05 pm – 9:20 pm,Vueling,nonstop,1h 15m,LGW,ORY,6:30 pm – 6:35 pm,Vueling,nonstop,1h 05m,ORY,LGW,$99,Economy
2025-03-04,2025-03-20,2025-03-24,7:05 pm – 9:20 pm,Vueling,nonstop,1h 15m,LGW,ORY,4:30 pm – 4:40 pm,easyJet,nonstop,1h 10m,CDG,LGW,$94,Economy
2025-03-04,2025-03-20,2025-03-24,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,1:10 pm – 1:20 pm,Vueling,nonstop,1h 10m,ORY,LGW,$79,Economy
2025-03-04,2025-03-20,2025-03-24,6:30 pm – 8:50 pm,easyJet,nonstop,1h 20m,LTN,CDG,9:10 pm – 9:15 pm,easyJet,nonstop,1h 05m,CDG,LGW,$75,Economy
2025-03-04,2025-03-20,2025-03-24,1:00 pm – 3:20 pm,Vueling,nonstop,1h 20m,LGW,ORY,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$85,Economy
2025-03-04,2025-03-20,2025-03-24,1:00 pm – 3:20 pm,Vueling,nonstop,1h 20m,LGW,ORY,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$96,Economy
2025-03-04,2025-03-20,2025-03-24,2:10 pm – 4:30 pm,Vueling,nonstop,1h 20m,LGW,ORY,10:15 am – 10:35 am,easyJet,nonstop,1h 20m,CDG,LTN,$80,Economy
2025-03-04,2025-03-20,2025-03-24,2:10 pm – 4:30 pm,Vueling,nonstop,1h 20m,LGW,ORY,6:30 pm – 6:35 pm,Vueling,nonstop,1h 05m,ORY,LGW,$96,Economy
2025-03-04,2025-03-20,2025-03-24,3:25 pm – 5:45 pm,easyJet,nonstop,1h 20m,LTN,CDG,9:10 pm – 9:15 pm,easyJet,nonstop,1h 05m,CDG,LGW,$77,Economy
